date_time,deusdc,am3crv,deusdc_percent,am3crv_percent,ideal
2022-02-28T00:00:00+00:00,360922.74205400000000000000,296641.43085104698533361900,0.5488783557952718,0.4511216442047282,0.5
2022-02-27T00:00:00+00:00,362683.69160600000000000000,284428.14529622059717117900,0.5604652409731796,0.4395347590268203,0.5
2022-02-26T00:00:00+00:00,363085.14672000000000000000,284033.63174162243394147200,0.5610796020834881,0.4389203979165119,0.5
2022-02-25T00:00:00+00:00,363083.80945700000000000000,284034.07202405672309897200,0.5610783133144323,0.4389216866855677,0.5
2022-02-24T00:00:00+00:00,361812.20133900000000000000,284880.81980147406402127800,0.559480602869236,0.440519397130764,0.5
2022-02-23T00:00:00+00:00,361812.20133900000000000000,283830.23327378035774627800,0.560390987243573,0.439609012756427,0.5
2022-02-22T00:00:00+00:00,362991.78938100000000000000,258491.75958624337920943300,0.584073045833965,0.415926954166035,0.5
2022-02-21T00:00:00+00:00,339036.12822700000000000000,280773.64315480247040887800,0.547000295705493,0.4529997042945069,0.5
2022-02-20T00:00:00+00:00,114607.38508700000000000000,112001.47532191219257146600,0.505749796721067,0.49425020327893293,0.5
2022-02-19T00:00:00+00:00,114607.38508700000000000000,111998.59362452652033706600,0.5057562282277523,0.49424377177224765,0.5
2022-02-18T00:00:00+00:00,75430.58320000000000000000,74715.83920377342385036400,0.5023801565990846,0.49761984340091536,0.5
2022-02-17T00:00:00+00:00,75430.59165200000000000000,74523.62095034027258666400,0.5030241587946078,0.4969758412053921,0.5
2022-02-16T00:00:00+00:00,75432.23314900000000000000,72250.55105037972385806100,0.5107720142055449,0.4892279857944551,0.5
2022-02-15T00:00:00+00:00,75430.78846000000000000000,72251.93021293379152771600,0.5107624584502208,0.48923754154977916,0.5
2022-02-13T00:00:00+00:00,75429.78846000000000000000,72252.88584241684147704900,0.5107558406312364,0.48924415936876364,0.5
2022-02-10T00:00:00+00:00,75427.06714000000000000000,72255.48676022354142433000,0.5107378302176411,0.4892621697823589,0.5
2022-02-09T00:00:00+00:00,75426.10480400000000000000,72256.40682050854114572600,0.5107314601729912,0.48926853982700874,0.5
