date_time,mimatic,am3crv,mimatic_percent,am3crv_percent,ideal
2022-02-21T00:00:00+00:00,9027595.334077539483575421000000000000000000,8154777.49900732359822533100,0.5253986409080122,0.47460135909198775,0.5
2022-02-20T00:00:00+00:00,9095925.688547591046305421000000000000000000,8174589.12189604421306391300,0.5266736856649579,0.47332631433504213,0.5
2022-02-19T00:00:00+00:00,7162038.016783755993147518000000000000000000,8121277.60297216867768000100,0.46861807967413643,0.5313819203258635,0.5
2022-02-18T00:00:00+00:00,9473937.988864340973535018000000000000000000,8109277.65873366980898447600,0.5388057667460017,0.4611942332539983,0.5
2022-02-17T00:00:00+00:00,9474005.414636357523820918000000000000000000,7855055.98287906390654717600,0.5467119769103425,0.45328802308965754,0.5
2022-02-16T00:00:00+00:00,9396499.977278823720005118000000000000000000,7673862.19841685666575707600,0.5504569780398277,0.4495430219601722,0.5
2022-02-15T00:00:00+00:00,10508835.494734388374250818000000000000000000,7790738.71657830487917608700,0.5742666672669294,0.4257333327330706,0.5
2022-02-14T00:00:00+00:00,10584442.895428315179164318000000000000000000,7483747.02773837036099105800,0.5858053817475731,0.4141946182524268,0.5
2022-02-13T00:00:00+00:00,10916903.594485027654190918000000000000000000,7052790.44115947926124023500,0.6075174998990169,0.392482500100983,0.5
2022-02-12T00:00:00+00:00,10589476.025757672854721818000000000000000000,7163666.85445762645267233500,0.5964845828824451,0.4035154171175549,0.5
2022-02-11T00:00:00+00:00,10501222.869596298488535918000000000000000000,7271525.35455723754769960500,0.5908609482986383,0.40913905170136167,0.5
2022-02-10T00:00:00+00:00,9989749.546531329720392318000000000000000000,5295511.82848772241409785400,0.653554381664532,0.34644561833546805,0.5
2022-02-09T00:00:00+00:00,9552886.124411194572574314000000000000000000,4371363.58706392141704807900,0.6860611036398294,0.3139388963601706,0.5
2022-02-08T00:00:00+00:00,9090748.254647007974147014000000000000000000,5018595.38828332067939957900,0.6443069560646818,0.35569304393531825,0.5
2022-02-07T00:00:00+00:00,8272932.236307618056313904000000000000000000,5970422.34779963016315842700,0.5808275141544651,0.4191724858455349,0.5
2022-02-06T00:00:00+00:00,8380700.156792435537948776000000000000000000,5889487.75672601644328121300,0.5872873018618922,0.4127126981381079,0.5
2022-02-05T00:00:00+00:00,7851554.511245414429497162000000000000000000,6542810.68550998000990279300,0.545460282820615,0.454539717179385,0.5
2022-02-04T00:00:00+00:00,7448532.44469186628323366200,6149935.95339538638957560400,0.5477478953247095,0.45225210467529053,0.5
2022-02-03T00:00:00+00:00,6626613.59547997895069706200,7391287.82819159859907726500,0.47272508167947525,0.5272749183205248,0.5
2022-02-02T00:00:00+00:00,6207950.94395267731910989100,6386071.58749133583934872800,0.4929283656951567,0.5070716343048434,0.5
2022-02-01T00:00:00+00:00,5267479.18629392097831861500,5461454.23965773155418824800,0.4909601893467521,0.5090398106532479,0.5
2022-01-31T00:00:00+00:00,1216222.59696919343316230000,1212971.34438989249299116200,0.500669203994779,0.499330796005221,0.5
2022-01-30T00:00:00+00:00,2862.29000000000000000000,4552.95100920609275205500,0.38600094001616936,0.6139990599838306,0.5
