# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native),token,date,chain,supply_ntv
173.0,211463.0,74.0,95.0,111.0,633277.9981,609721040.7,0.0,0.0,3505146.6,UST,2022-03-18,polygon,3505146.6
157.0,211290.0,71.0,90.0,104.0,395214.3345,609087762.7,0.0,-102.72,3505146.6,UST,2022-03-17,polygon,3505146.6
162.0,211133.0,72.0,98.0,114.0,109917.7065,608692548.3,0.0,0.0,3505249.32,UST,2022-03-16,polygon,3505249.32
161.0,210971.0,83.0,94.0,110.0,618546.007,608582630.6,0.0,-30053.5492,3505249.32,UST,2022-03-15,polygon,3505249.32
160.0,210810.0,77.0,84.0,102.0,1002998.234,607964084.6,139938.4428,-35945.55783,3535302.869,UST,2022-03-14,polygon,3535302.869
101.0,210650.0,50.0,68.0,75.0,227610.8606,606961086.4,0.0,0.0,3431309.984,UST,2022-03-13,polygon,3431309.984
107.0,210549.0,53.0,66.0,72.0,72978.36467,606733475.5,0.0,0.0,3431309.984,UST,2022-03-12,polygon,3431309.984
113.0,210442.0,61.0,74.0,86.0,55262.73562,606660497.2,0.0,-5045.656783,3431309.984,UST,2022-03-11,polygon,3431309.984
201.0,210329.0,81.0,104.0,116.0,358800.7438,606605234.4,0.0,0.0,3436355.641,UST,2022-03-10,polygon,3436355.641
322.0,210128.0,109.0,153.0,165.0,3230821.587,606246433.7,14180.66445,-1358195.927,3436355.641,UST,2022-03-09,polygon,3436355.641
207.0,209806.0,87.0,122.0,140.0,219338.9781,603015612.1,0.0,0.0,4780370.903,UST,2022-03-08,polygon,4780370.903
239.0,209599.0,98.0,134.0,150.0,617843.4802,602796273.1,34346.66827,-6793.883497,4780370.903,UST,2022-03-07,polygon,4780370.903
350.0,209360.0,126.0,160.0,176.0,888606.3998,602178429.6,0.0,-20014.53542,4752818.119,UST,2022-03-06,polygon,4752818.119
215.0,209010.0,89.0,120.0,133.0,787868.3573,601289823.2,100.5698726,-139423.7329,4772832.654,UST,2022-03-05,polygon,4772832.654
188.0,208795.0,82.0,114.0,129.0,175678.9901,600501954.9,0.0,-850.1944984,4912155.817,UST,2022-03-04,polygon,4912155.817
167.0,208607.0,66.0,93.0,106.0,116550.3595,600326275.9,0.0,0.0,4913006.011,UST,2022-03-03,polygon,4913006.011
153.0,208440.0,64.0,81.0,94.0,84013.17001,600209725.5,0.0,0.0,4913006.011,UST,2022-03-02,polygon,4913006.011
185.0,208287.0,77.0,111.0,121.0,328777.9305,600125712.4,1986.615401,-71928.0,4913006.011,UST,2022-03-01,polygon,4913006.011
181.0,208102.0,78.0,103.0,113.0,534352.7542,599796934.4,71928.0,-52312.32096,4982947.396,UST,2022-02-28,polygon,4982947.396
240.0,207921.0,85.0,124.0,133.0,1096385.945,599262581.7,19.42886035,0.0,4963331.717,UST,2022-02-27,polygon,4963331.717
110.0,207681.0,57.0,71.0,75.0,227613.3991,598166195.7,0.0,0.0,4963312.288,UST,2022-02-26,polygon,4963312.288
180.0,207571.0,79.0,103.0,112.0,476953.5898,597938582.3,0.0,-547.1508509,4963312.288,UST,2022-02-25,polygon,4963312.288
183.0,207391.0,75.0,82.0,97.0,2441009.452,597461628.7,0.0,-1122421.724,4963859.439,UST,2022-02-24,polygon,4963859.439
195.0,207208.0,84.0,90.0,108.0,787548.9486,595020619.3,0.0,-5405.599737,6086281.163,UST,2022-02-23,polygon,6086281.163
167.0,207013.0,71.0,89.0,105.0,540416.7208,594233070.3,0.0,0.0,6091686.762,UST,2022-02-22,polygon,6091686.762
169.0,206846.0,76.0,91.0,103.0,967518.9865,593692653.6,0.0,0.0,6091686.762,UST,2022-02-21,polygon,6091686.762
183.0,206677.0,83.0,99.0,112.0,722102.9869,592725134.6,24950.0,-13400.41159,6091686.762,UST,2022-02-20,polygon,6091686.762
150.0,206494.0,68.0,87.0,98.0,324564.4554,592003031.7,0.0,0.0,6080137.174,UST,2022-02-19,polygon,6080137.174
160.0,206344.0,73.0,90.0,102.0,377770.9682,591678467.2,0.0,0.0,6080137.174,UST,2022-02-18,polygon,6080137.174
132.0,206184.0,60.0,75.0,85.0,274316.4572,591300696.2,0.0,0.0,6080137.174,UST,2022-02-17,polygon,6080137.174
256.0,206052.0,104.0,117.0,135.0,726164.3284,591026379.8,16662.37688,-59839.94515,6080137.174,UST,2022-02-16,polygon,6080137.174
184.0,205796.0,85.0,103.0,117.0,2074899.244,590300215.4,5000.0,-600309.67,6123314.742,UST,2022-02-15,polygon,6123314.742
285.0,205612.0,121.0,157.0,168.0,1614055.76,588225316.2,900.0,0.0,6718624.412,UST,2022-02-14,polygon,6718624.412
179.0,205327.0,86.0,100.0,121.0,3588949.754,586611260.4,533.5141839,-8861.937658,6717724.412,UST,2022-02-13,polygon,6717724.412
219.0,205148.0,96.0,139.0,159.0,564994.1566,583022310.7,2750.296349,-21437.55969,6726052.836,UST,2022-02-12,polygon,6726052.836
214.0,204929.0,93.0,116.0,130.0,205854.8151,582457316.5,1792.206,0.0,6744740.099,UST,2022-02-11,polygon,6744740.099
205.0,204715.0,72.0,86.0,100.0,440442.1841,582251461.7,0.0,0.0,6742947.893,UST,2022-02-10,polygon,6742947.893
209.0,204510.0,81.0,100.0,113.0,284776.401,581811019.5,0.0,0.0,6742947.893,UST,2022-02-09,polygon,6742947.893
186.0,204301.0,78.0,94.0,109.0,125210.0647,581526243.1,0.0,-13986.85531,6742947.893,UST,2022-02-08,polygon,6742947.893
199.0,204115.0,90.0,113.0,128.0,279547.7978,581401033.1,0.0,0.0,6756934.748,UST,2022-02-07,polygon,6756934.748
165.0,203916.0,69.0,87.0,99.0,395156.0391,581121485.3,0.0,0.0,6756934.748,UST,2022-02-06,polygon,6756934.748
188.0,203751.0,72.0,87.0,97.0,422498.0794,580726329.2,0.0,0.0,6756934.748,UST,2022-02-05,polygon,6756934.748
209.0,203563.0,72.0,79.0,89.0,256160.9297,580303831.1,0.0,0.0,6756934.748,UST,2022-02-04,polygon,6756934.748
161.0,203354.0,61.0,81.0,89.0,165413.9263,580047670.2,0.0,-1213.743182,6756934.748,UST,2022-02-03,polygon,6756934.748
169.0,203193.0,67.0,76.0,90.0,46358.32723,579882256.3,0.0,0.0,6758148.491,UST,2022-02-02,polygon,6758148.491
178.0,203024.0,70.0,86.0,93.0,329693.9592,579835898.0,4975.01,-175.9923361,6758148.491,UST,2022-02-01,polygon,6758148.491
215.0,202846.0,73.0,81.0,90.0,204790.3926,579506204.0,0.0,0.0,6753349.474,UST,2022-01-31,polygon,6753349.474
195.0,202631.0,73.0,75.0,92.0,220602.2216,579301413.6,9969.750001,0.0,6753349.474,UST,2022-01-30,polygon,6753349.474
278.0,202436.0,96.0,105.0,125.0,687060.7748,579080811.4,1598.4,0.0,6743379.724,UST,2022-01-29,polygon,6743379.724
306.0,202158.0,125.0,157.0,177.0,857680.727,578393750.6,0.0,-71956.77624,6741781.324,UST,2022-01-28,polygon,6741781.324
348.0,201852.0,134.0,165.0,189.0,776778.5585,577536069.9,0.0,-20.2,6813738.1,UST,2022-01-27,polygon,6813738.1
224.0,201504.0,100.0,123.0,140.0,784695.7796,576759291.3,478.6939643,-89024.63023,6813758.3,UST,2022-01-26,polygon,6813758.3
158.0,201280.0,81.0,79.0,97.0,348389.3118,575974595.5,324.4811101,-300.0,6902304.236,UST,2022-01-25,polygon,6902304.236
232.0,201122.0,103.0,110.0,135.0,842553.8999,575626206.2,37042.62615,-9905.584153,6902279.755,UST,2022-01-24,polygon,6902279.755
154.0,200890.0,82.0,94.0,110.0,190020.1222,574783652.3,1500.0,-45216.34836,6875142.713,UST,2022-01-23,polygon,6875142.713
252.0,200736.0,121.0,126.0,153.0,1175195.172,574593632.2,0.0,-91469.53245,6918859.062,UST,2022-01-22,polygon,6918859.062
250.0,200484.0,109.0,125.0,142.0,972795.8559,573418437.0,54589.9,-78709.34846,7010328.594,UST,2022-01-21,polygon,7010328.594
194.0,200234.0,92.0,96.0,111.0,189917.2043,572445641.2,0.0,0.0,7034448.042,UST,2022-01-20,polygon,7034448.042
117.0,200040.0,68.0,66.0,84.0,327066.3203,572255724.0,0.0,-30131.63209,7034448.042,UST,2022-01-19,polygon,7034448.042
112.0,199923.0,63.0,62.0,77.0,618231.5085,571928657.7,0.0,0.0,7064579.675,UST,2022-01-18,polygon,7064579.675
268.0,199811.0,120.0,123.0,143.0,821846.5479,571310426.2,0.0,0.0,7064579.675,UST,2022-01-17,polygon,7064579.675
268.0,199543.0,115.0,125.0,139.0,699601.0389,570488579.6,528.0,-16188.03976,7064579.675,UST,2022-01-16,polygon,7064579.675
195.0,199275.0,74.0,80.0,89.0,2191788.684,569788978.6,139860.0,-161910.8,7080239.714,UST,2022-01-15,polygon,7080239.714
264.0,199080.0,84.0,82.0,99.0,473509.6514,567597189.9,0.0,0.0,7102290.514,UST,2022-01-14,polygon,7102290.514
183.0,198816.0,77.0,87.0,105.0,383920.5064,567123680.2,24952.69,-24952.69,7102290.514,UST,2022-01-13,polygon,7102290.514
208.0,198633.0,89.0,96.0,115.0,321415.9727,566739759.7,5054.156863,0.0,7102290.514,UST,2022-01-12,polygon,7102290.514
214.0,198425.0,90.0,88.0,107.0,940149.0038,566418343.8,4024.29,0.0,7097236.357,UST,2022-01-11,polygon,7097236.357
201.0,198211.0,87.0,94.0,114.0,978115.6651,565478194.7,500.0,0.0,7093212.067,UST,2022-01-10,polygon,7093212.067
265.0,198010.0,110.0,122.0,146.0,900230.2262,564500079.1,0.0,0.0,7092712.067,UST,2022-01-09,polygon,7092712.067
208.0,197745.0,81.0,90.0,113.0,283949.3126,563599848.9,0.0,0.0,7092712.067,UST,2022-01-08,polygon,7092712.067
258.0,197537.0,97.0,108.0,127.0,1080506.243,563315899.5,0.0,0.0,7092712.067,UST,2022-01-07,polygon,7092712.067
258.0,197279.0,115.0,123.0,141.0,1548441.162,562235393.3,13207.34946,-275135.277,7092712.067,UST,2022-01-06,polygon,7092712.067
136.0,197021.0,55.0,67.0,79.0,648449.2399,560686952.1,2498.9,0.0,7354639.995,UST,2022-01-05,polygon,7354639.995
107.0,196885.0,47.0,68.0,74.0,167408.3247,560038502.9,0.0,0.0,7352141.095,UST,2022-01-04,polygon,7352141.095
210.0,196778.0,74.0,95.0,106.0,228198.2867,559871094.6,0.0,-27164.81003,7352141.095,UST,2022-01-03,polygon,7352141.095
268.0,196568.0,91.0,96.0,108.0,215714.9078,559642896.3,0.0,-26792.92229,7379305.905,UST,2022-01-02,polygon,7379305.905
205.0,196300.0,71.0,83.0,97.0,250871.2559,559427181.4,0.0,0.0,7406098.827,UST,2022-01-01,polygon,7406098.827
246.0,196095.0,94.0,111.0,126.0,6236340.241,559176310.1,2000010.0,0.0,7406098.827,UST,2021-12-31,polygon,7406098.827
348.0,195849.0,123.0,127.0,153.0,310170.7823,552939969.9,0.0,-31889.52244,5406088.827,UST,2021-12-30,polygon,5406088.827
462.0,195501.0,137.0,141.0,170.0,1111565.837,552629799.1,519.0,0.0,5437978.35,UST,2021-12-29,polygon,5437978.35
379.0,195039.0,127.0,148.0,170.0,345916.8573,551518233.3,0.0,0.0,5437459.35,UST,2021-12-28,polygon,5437459.35
574.0,194660.0,159.0,225.0,242.0,545593.462,551172316.4,0.0,0.0,5437459.35,UST,2021-12-27,polygon,5437459.35
481.0,194086.0,134.0,160.0,178.0,610073.9642,550626722.9,499.0,-10717.65083,5437459.35,UST,2021-12-26,polygon,5437459.35
384.0,193605.0,119.0,143.0,154.0,1142028.891,550016649.0,0.0,0.0,5447678.001,UST,2021-12-25,polygon,5447678.001
449.0,193221.0,141.0,147.0,172.0,1189438.016,548874620.1,51419.67535,-28045.70026,5447678.001,UST,2021-12-24,polygon,5447678.001
548.0,192772.0,145.0,165.0,178.0,1031004.742,547685182.1,0.0,-60410.09733,5424304.026,UST,2021-12-23,polygon,5424304.026
1036.0,192224.0,170.0,188.0,203.0,3340114.69,546654177.3,400.0,-1187219.88,5484714.123,UST,2021-12-22,polygon,5484714.123
490.0,191188.0,140.0,158.0,172.0,1761556.138,543314062.6,2387.74999,-3023.852502,6671534.003,UST,2021-12-21,polygon,6671534.003
338.0,190698.0,105.0,119.0,140.0,164523.4355,541552506.5,0.0,0.0,6672170.106,UST,2021-12-20,polygon,6672170.106
319.0,190360.0,84.0,107.0,116.0,348634.1943,541387983.1,0.0,-6192.013284,6672170.106,UST,2021-12-19,polygon,6672170.106
1161.0,190041.0,107.0,106.0,127.0,1038330.535,541039348.9,77281.87418,-132073.5228,6678362.119,UST,2021-12-18,polygon,6678362.119
416.0,188880.0,117.0,116.0,139.0,666702.7914,540001018.3,0.0,-138099.8538,6733153.768,UST,2021-12-17,polygon,6733153.768
924.0,188464.0,103.0,116.0,135.0,796502.2457,539334315.5,5994.0,-107359.3898,6871253.621,UST,2021-12-16,polygon,6871253.621
400.0,187540.0,110.0,112.0,133.0,552306.5008,538537813.3,0.0,-11816.71452,6972619.011,UST,2021-12-15,polygon,6972619.011
429.0,187140.0,127.0,141.0,159.0,397944.6395,537985506.8,831.0,0.0,6984435.726,UST,2021-12-14,polygon,6984435.726
394.0,186711.0,117.0,123.0,157.0,370542.4703,537587562.2,0.0,0.0,6983604.726,UST,2021-12-13,polygon,6983604.726
354.0,186317.0,99.0,112.0,130.0,332660.3313,537217019.7,0.0,-50484.69475,6983604.726,UST,2021-12-12,polygon,6983604.726
396.0,185963.0,93.0,115.0,128.0,936322.4178,536884359.4,9288.007037,-149336.4313,7034089.42,UST,2021-12-11,polygon,7034089.42
278.0,185567.0,87.0,93.0,104.0,172868.3239,535948036.9,0.0,-1026.642032,7174137.845,UST,2021-12-10,polygon,7174137.845
398.0,185289.0,116.0,137.0,160.0,397474.8749,535775168.6,0.0,-26216.87606,7175164.487,UST,2021-12-09,polygon,7175164.487
333.0,184891.0,92.0,119.0,136.0,213855.3881,535377693.7,0.0,-20039.60043,7201381.363,UST,2021-12-08,polygon,7201381.363
310.0,184558.0,93.0,108.0,124.0,397144.914,535163838.4,0.0,-29082.18339,7221420.963,UST,2021-12-07,polygon,7221420.963
408.0,184248.0,103.0,109.0,133.0,789285.7786,534766693.4,647.4750083,0.0,7250503.146,UST,2021-12-06,polygon,7250503.146
466.0,183840.0,101.0,106.0,123.0,1053271.561,533977407.7,0.0,0.0,7249855.671,UST,2021-12-05,polygon,7249855.671
525.0,183374.0,137.0,187.0,211.0,823756.895,532924136.1,4000.0,-148029.8017,7249855.671,UST,2021-12-04,polygon,7249855.671
380.0,182849.0,116.0,129.0,146.0,780126.6456,532100379.2,149225.425,0.0,7393885.473,UST,2021-12-03,polygon,7393885.473
325.0,182469.0,104.0,109.0,128.0,172402.8452,531320252.6,21130.85,0.0,7244660.048,UST,2021-12-02,polygon,7244660.048
379.0,182144.0,110.0,129.0,145.0,816704.5356,531147849.7,0.0,-20961.90951,7223529.198,UST,2021-12-01,polygon,7223529.198
357.0,181765.0,101.0,112.0,129.0,646850.5299,530331145.2,100.0,-150000.0,7244491.108,UST,2021-11-30,polygon,7244491.108
346.0,181408.0,100.0,119.0,135.0,504527.3986,529684294.7,0.0,0.0,7394391.108,UST,2021-11-29,polygon,7394391.108
399.0,181062.0,97.0,101.0,123.0,586713.1254,529179767.3,0.0,-63269.91137,7394391.108,UST,2021-11-28,polygon,7394391.108
312.0,180663.0,92.0,106.0,127.0,171319.5192,528593054.1,0.0,-30803.18822,7457661.019,UST,2021-11-27,polygon,7457661.019
347.0,180351.0,94.0,102.0,120.0,168622.5203,528421734.6,12275.70192,0.0,7488464.207,UST,2021-11-26,polygon,7488464.207
378.0,180004.0,95.0,111.0,124.0,700407.3371,528253112.1,3023.973,-7668.279816,7476188.505,UST,2021-11-25,polygon,7476188.505
432.0,179626.0,85.0,99.0,111.0,403750.5061,527552704.7,100.0,-4994.443501,7480832.812,UST,2021-11-24,polygon,7480832.812
412.0,179194.0,101.0,113.0,124.0,258174.3784,527148954.2,0.0,-100.0541108,7485727.256,UST,2021-11-23,polygon,7485727.256
520.0,178782.0,144.0,157.0,185.0,1210547.456,526890779.9,0.0,0.0,7485827.31,UST,2021-11-22,polygon,7485827.31
548.0,178262.0,153.0,161.0,177.0,2970130.051,525680232.4,51782.65044,0.0,7485827.31,UST,2021-11-21,polygon,7485827.31
507.0,177714.0,118.0,111.0,140.0,580650.8565,522710102.4,8591.400001,0.0,7434044.659,UST,2021-11-20,polygon,7434044.659
479.0,177207.0,109.0,128.0,140.0,353036.5859,522129451.5,0.0,0.0,7425453.259,UST,2021-11-19,polygon,7425453.259
435.0,176728.0,101.0,113.0,130.0,769632.431,521776414.9,12748.4,-385868.51,7425453.259,UST,2021-11-18,polygon,7425453.259
564.0,176293.0,130.0,139.0,158.0,2243243.982,521006782.5,80000.0,0.0,7798573.369,UST,2021-11-17,polygon,7798573.369
510.0,175729.0,117.0,128.0,150.0,670744.3166,518763538.5,0.0,-15191.44852,7718573.369,UST,2021-11-16,polygon,7718573.369
598.0,175219.0,133.0,142.0,169.0,1882239.116,518092794.2,0.0,-671624.4283,7733764.818,UST,2021-11-15,polygon,7733764.818
609.0,174621.0,104.0,115.0,132.0,800838.5446,516210555.1,8000.0,0.0,8405389.246,UST,2021-11-14,polygon,8405389.246
731.0,174012.0,134.0,155.0,169.0,1115999.836,515409716.5,0.0,-300000.0,8397389.246,UST,2021-11-13,polygon,8397389.246
840.0,173281.0,119.0,134.0,150.0,886670.4671,514293716.7,0.0,0.0,8697389.246,UST,2021-11-12,polygon,8697389.246
653.0,172441.0,138.0,133.0,161.0,382910.3382,513407046.2,0.0,0.0,8697389.246,UST,2021-11-11,polygon,8697389.246
1042.0,171788.0,135.0,150.0,167.0,1087992.664,513024135.9,16510.90709,-14252.15602,8697389.246,UST,2021-11-10,polygon,8697389.246
689.0,170746.0,119.0,136.0,162.0,391234.6755,511936143.2,0.0,-9887.4021,8695130.495,UST,2021-11-09,polygon,8695130.495
712.0,170057.0,153.0,162.0,191.0,883214.8448,511544908.5,0.0,0.0,8705017.897,UST,2021-11-08,polygon,8705017.897
528.0,169345.0,108.0,121.0,137.0,112547.1891,510661693.7,8735.7555,0.0,8705017.897,UST,2021-11-07,polygon,8705017.897
603.0,168817.0,114.0,126.0,146.0,473666.3668,510549146.5,0.0,0.0,8696282.142,UST,2021-11-06,polygon,8696282.142
664.0,168214.0,130.0,135.0,162.0,2661093.849,510075480.1,372117.51,-860032.2518,8696282.142,UST,2021-11-05,polygon,8696282.142
688.0,167550.0,128.0,166.0,181.0,750029.9527,507414386.3,0.0,-127321.5647,9184196.883,UST,2021-11-04,polygon,9184196.883
758.0,166862.0,155.0,192.0,221.0,1322009.873,506664356.3,0.0,-310000.0,9311518.448,UST,2021-11-03,polygon,9311518.448
979.0,166104.0,169.0,269.0,287.0,831823.675,505342346.5,57854.16236,0.0,9621518.448,UST,2021-11-02,polygon,9621518.448
880.0,165125.0,156.0,213.0,236.0,2059610.291,504510522.8,0.0,0.0,9563664.286,UST,2021-11-01,polygon,9563664.286
712.0,164245.0,114.0,179.0,192.0,606753.7616,502450912.5,0.0,0.0,9563664.286,UST,2021-10-31,polygon,9563664.286
665.0,163533.0,122.0,162.0,181.0,511293.704,501844158.7,0.0,-3095.299155,9563664.286,UST,2021-10-30,polygon,9563664.286
669.0,162868.0,149.0,207.0,222.0,1467523.687,501332865.0,3000.0,-534521.0509,9566759.585,UST,2021-10-29,polygon,9566759.585
672.0,162199.0,128.0,178.0,200.0,379376.3711,499865341.4,0.0,-39940.0,10098280.64,UST,2021-10-28,polygon,10098280.64
706.0,161527.0,132.0,185.0,205.0,1297740.96,499485965.0,0.0,-77444.01618,10138220.64,UST,2021-10-27,polygon,10138220.64
775.0,160821.0,164.0,217.0,242.0,837764.1227,498188224.0,129925.8475,0.0,10215664.65,UST,2021-10-26,polygon,10215664.65
832.0,160046.0,157.0,219.0,250.0,700961.9229,497350459.9,25149.926,-1498.5,10085738.8,UST,2021-10-25,polygon,10085738.8
788.0,159214.0,146.0,192.0,217.0,763047.1656,496649498.0,0.0,-40589.38979,10062087.38,UST,2021-10-24,polygon,10062087.38
845.0,158426.0,187.0,256.0,272.0,1394351.286,495886450.8,0.0,-211378.98,10102676.77,UST,2021-10-23,polygon,10102676.77
966.0,157581.0,204.0,281.0,298.0,3017155.75,494492099.5,499860.0,-303883.2485,10314055.75,UST,2021-10-22,polygon,10314055.75
755.0,156615.0,150.0,195.0,227.0,450680.0566,491474943.8,981.269459,-34456.58317,10118079.0,UST,2021-10-21,polygon,10118079.0
808.0,155860.0,173.0,219.0,246.0,1159400.232,491024263.7,0.0,-279132.336,10151554.31,UST,2021-10-20,polygon,10151554.31
810.0,155052.0,151.0,221.0,247.0,664840.8531,489864863.5,7452.14,-33507.82636,10430686.65,UST,2021-10-19,polygon,10430686.65
920.0,154242.0,203.0,265.0,308.0,2622606.115,489200022.6,11379.71083,-920658.747,10456742.33,UST,2021-10-18,polygon,10456742.33
789.0,153322.0,141.0,210.0,225.0,314665.8733,486577416.5,0.0,-1670.710017,11366021.37,UST,2021-10-17,polygon,11366021.37
720.0,152533.0,133.0,183.0,205.0,997788.1776,486262750.6,0.0,-352784.4602,11367692.08,UST,2021-10-16,polygon,11367692.08
708.0,151813.0,156.0,212.0,236.0,901760.1413,485264962.5,9531.736682,-190764.35,11720476.54,UST,2021-10-15,polygon,11720476.54
744.0,151105.0,162.0,201.0,244.0,277913.9421,484363202.3,0.0,-21931.31407,11901709.15,UST,2021-10-14,polygon,11901709.15
743.0,150361.0,156.0,196.0,230.0,1100827.871,484085288.4,12008.07642,-318427.1579,11923640.47,UST,2021-10-13,polygon,11923640.47
797.0,149618.0,179.0,246.0,276.0,682010.3566,482984460.5,0.0,-44521.88715,12230059.55,UST,2021-10-12,polygon,12230059.55
776.0,148821.0,159.0,209.0,241.0,756729.8172,482302450.2,148368.383,-162776.0869,12274581.44,UST,2021-10-11,polygon,12274581.44
844.0,148045.0,141.0,206.0,220.0,857652.0569,481545720.3,30832.04253,-16533.61139,12288989.14,UST,2021-10-10,polygon,12288989.14
810.0,147201.0,151.0,220.0,241.0,747615.8444,480688068.3,0.0,-341837.7318,12274690.71,UST,2021-10-09,polygon,12274690.71
1002.0,146391.0,187.0,252.0,278.0,2534909.696,479940452.4,0.0,-697277.8258,12616528.44,UST,2021-10-08,polygon,12616528.44
969.0,145389.0,174.0,252.0,285.0,866928.6957,477405542.7,1498.500001,0.0,13313806.27,UST,2021-10-07,polygon,13313806.27
1653.0,144420.0,171.0,266.0,286.0,3586818.586,476538614.0,100204.9999,-556903.2876,13312307.77,UST,2021-10-06,polygon,13312307.77
1950.0,142767.0,216.0,309.0,327.0,1588186.924,472951795.5,347566.5182,0.0,13769006.05,UST,2021-10-05,polygon,13769006.05
1768.0,140817.0,221.0,307.0,326.0,1553394.222,471363608.5,151303.1107,-10757.39176,13421439.54,UST,2021-10-04,polygon,13421439.54
1739.0,139049.0,180.0,251.0,264.0,1303561.013,469810214.3,262661.6911,0.0,13280893.82,UST,2021-10-03,polygon,13280893.82
1918.0,137310.0,223.0,292.0,310.0,1622566.034,468506653.3,514565.5197,-25242.07925,13018232.13,UST,2021-10-02,polygon,13018232.13
1878.0,135392.0,215.0,278.0,304.0,1123708.471,466884087.3,241321.0921,-33148.08834,12528908.68,UST,2021-10-01,polygon,12528908.68
1744.0,133514.0,218.0,281.0,304.0,974031.8236,465760378.8,114405.8371,-114908.2115,12320735.68,UST,2021-09-30,polygon,12320735.68
2147.0,131770.0,306.0,360.0,390.0,1952207.204,464786347.0,116809.5118,-133.4232888,12321238.06,UST,2021-09-29,polygon,12321238.06
2134.0,129623.0,308.0,389.0,411.0,3175136.344,462834139.8,788602.6321,-153146.4496,12204561.97,UST,2021-09-28,polygon,12204561.97
1487.0,127489.0,140.0,202.0,218.0,2077770.457,459659003.4,848338.1151,0.0,11569105.78,UST,2021-09-27,polygon,11569105.78
1593.0,126002.0,143.0,197.0,225.0,442433.2041,457581233.0,1998.0,-16223.03954,10720767.67,UST,2021-09-26,polygon,10720767.67
1603.0,124409.0,99.0,171.0,183.0,655222.2425,457138799.8,0.0,-197141.3143,10734992.71,UST,2021-09-25,polygon,10734992.71
1985.0,122806.0,167.0,221.0,240.0,2084837.333,456483577.5,419603.9051,-69340.68145,10932134.02,UST,2021-09-24,polygon,10932134.02
1704.0,120821.0,180.0,256.0,286.0,3155626.644,454398740.2,25055.75302,-257361.2205,10581870.8,UST,2021-09-23,polygon,10581870.8
1974.0,119117.0,193.0,266.0,286.0,1125047.299,451243113.5,790.0,-25559.22309,10814176.27,UST,2021-09-22,polygon,10814176.27
1713.0,117143.0,160.0,210.0,233.0,682936.7408,450118066.2,17781.3,-3413.390809,10838945.49,UST,2021-09-21,polygon,10838945.49
1962.0,115430.0,173.0,258.0,273.0,695761.5275,449435129.5,0.0,-76176.14175,10824577.58,UST,2021-09-20,polygon,10824577.58
2202.0,113468.0,156.0,224.0,232.0,3033353.325,448739368.0,359870.0,-253650.2155,10900753.72,UST,2021-09-19,polygon,10900753.72
1793.0,111266.0,131.0,190.0,214.0,769728.1904,445706014.6,2617.38,-392496.1195,10794533.94,UST,2021-09-18,polygon,10794533.94
1820.0,109473.0,149.0,218.0,233.0,789422.1711,444936286.5,0.0,-41492.76944,11184412.68,UST,2021-09-17,polygon,11184412.68
