,date,Token,# TXs,Agg. # TXs,Unique Senders,Unique Receivers,Unique Users,Vol (Native),Agg. Vol (Native),Mints (Native),Burns (Native),Supply (Native)
11135,2021-01-01,USDC,2408.0,24915.0,389.0,370.0,451.0,9.8916932529e-06,0.0001284751377599,3.776003808e-07,-6.66677529e-08,6.2830071296e-06
11136,2021-01-01,USDC,3676.0,22507.0,431.0,421.0,496.0,1.46188940548e-05,0.0001185834445069,4.30090736e-07,-1.943084632e-07,5.9720745018e-06
11137,2021-01-01,USDC,3677.0,18831.0,474.0,451.0,557.0,2.01216111131e-05,0.000103964550452,5.820520816e-07,-4.599456039e-07,5.736292229e-06
11138,2021-01-01,USDC,3837.0,15154.0,491.0,481.0,582.0,1.72588033852e-05,8.38429393388e-05,1.9550410792e-06,-1.323218921e-07,5.6141857513e-06
11139,2021-01-01,USDC,2202.0,11317.0,313.0,296.0,357.0,1.02805476174e-05,6.65841359536e-05,1.1247961495e-06,-3.393455143e-07,3.7914665641e-06
11140,2021-01-01,USDC,2341.0,9115.0,318.0,291.0,362.0,2.1116914012e-05,5.63035883361e-05,1.0236638552e-06,-1.191164901e-07,3.0060159289e-06
11141,2021-01-01,USDC,1714.0,6774.0,236.0,218.0,278.0,5.328865073e-06,3.5186674324e-05,9.617565299e-07,-1.901468806e-07,2.1014685638e-06
11142,2021-01-01,USDC,2856.0,5060.0,298.0,286.0,335.0,2.24564239824e-05,2.9857809251e-05,2.148952745e-07,-1.699054421e-07,1.3298589145e-06
11143,2021-01-01,USDC,2204.0,2204.0,361.0,346.0,387.0,7.4013852686e-06,7.4013852686e-06,1.3193257728e-06,-3.44566907e-08,1.2848690821e-06
11144,2021-01-01,USDT,55008.0,105968.0,15809.0,13508.0,19886.0,92516901.99,219162444.0,67827.61337,-52388.36123,89104.24415
11145,2021-01-01,USDT,50960.0,31786448.0,12255.0,53103.0,55938.0,126645542.0,152277000000.0,103119.4052,-29454.41319,649446310.1
11146,2021-01-01,USDT,61260.0,31735488.0,12571.0,28427.0,30810.0,173090477.0,152151000000.0,545943.9749,-31942.62429,649372645.1
11147,2021-01-01,USDT,62585.0,31674228.0,12892.0,15568.0,18175.0,146866516.2,151977000000.0,145830.4165,-275960.168,648858643.8
11148,2021-01-01,USDT,55082.0,31611643.0,11638.0,13731.0,16266.0,118804803.9,151831000000.0,61323.83864,-622824.7659,648988773.5
11149,2021-01-01,USDT,52875.0,31556561.0,11528.0,12393.0,15024.0,142807543.7,151712000000.0,1776783.09,-1707510.742,649550274.5
11150,2021-01-01,USDT,50839.0,31503686.0,11327.0,12482.0,15265.0,123300318.3,151569000000.0,115009.4806,-115990.0896,649481002.1
11151,2021-01-01,USDT,43032.0,31452847.0,9872.0,11548.0,13621.0,97254873.0,151446000000.0,56076.01161,-7531.354016,649481982.7
11152,2021-01-01,USDT,45982.0,31409815.0,10181.0,11173.0,13563.0,102545072.3,151348000000.0,1120785.663,-3467.58937,649433438.1
11153,2021-01-01,USDT,52910.0,31363833.0,11678.0,13713.0,16247.0,493116492.7,151246000000.0,253562.3439,-4008624.897,648316120.0
11154,2021-01-01,USDT,58850.0,31310923.0,12332.0,13561.0,16803.0,126469373.2,150753000000.0,327112.3214,-29036.95312,652071182.5
11155,2021-01-01,USDT,63416.0,31252073.0,13041.0,14708.0,17801.0,204837734.0,150626000000.0,22695.52697,-7052.529382,651773107.2
11156,2021-01-01,USDT,63271.0,31188657.0,12538.0,15549.0,17946.0,156977653.5,150421000000.0,919845.394,-809786.3508,651757464.2
11157,2021-01-01,USDT,73339.0,31125386.0,13456.0,16189.0,18838.0,187227403.7,150264000000.0,366027.0594,-26672.10327,651647405.1
11158,2021-01-01,USDT,55693.0,31052047.0,12564.0,13556.0,16489.0,124749151.4,150077000000.0,186890.3437,-207022.2722,651308050.2
11159,2021-01-01,USDT,53361.0,30996354.0,11744.0,13158.0,15692.0,108889102.7,149952000000.0,163246.852,-203049.6487,651328182.1
11160,2021-01-01,USDT,76352.0,30942993.0,15132.0,17142.0,19799.0,219424360.9,149844000000.0,70409.97909,-479632.4862,651367984.9
11161,2021-01-01,USDT,99590.0,30866641.0,14668.0,16887.0,19043.0,200459078.4,149624000000.0,180512.4666,-330319.1022,651777207.4
11162,2021-01-01,USDT,80881.0,30767051.0,16852.0,17863.0,20531.0,157522310.6,149424000000.0,78584.69604,-91684.04903,651927014.0
11163,2021-01-01,USDT,70091.0,30686170.0,17083.0,17050.0,20861.0,138933483.6,149266000000.0,3454.343819,-46374.76523,651940113.4
11164,2021-01-01,USDT,62915.0,30616079.0,12762.0,14409.0,16566.0,119237080.6,149127000000.0,71474.0983,-87353.37815,651983033.8
11165,2021-01-01,USDT,52034.0,30553164.0,12379.0,13594.0,16018.0,88190760.2,149008000000.0,192784.4949,-35428.84557,651998913.1
11166,2021-01-01,USDT,51366.0,30501130.0,11949.0,12703.0,15384.0,147166769.4,148920000000.0,313932.8232,-7379.374165,651841557.5
11167,2021-01-01,USDT,64591.0,30449764.0,13014.0,15043.0,17642.0,141427780.0,148773000000.0,87026.10175,-553478.2123,651535004.0
11168,2021-01-01,USDT,58867.0,30385173.0,14156.0,15861.0,18580.0,105236144.2,148631000000.0,24469.52759,-348506.7261,652001456.1
11169,2021-01-01,USDT,64194.0,30326306.0,15027.0,16469.0,19621.0,121033357.5,148526000000.0,4777042.547,-82953.36873,652325493.3
11170,2021-01-01,USDT,61706.0,30262112.0,13495.0,15651.0,18006.0,103749929.6,148405000000.0,16285.97745,-2218800.852,647631404.1
11171,2021-01-01,USDT,47672.0,30200406.0,12027.0,13257.0,15714.0,76745103.93,148301000000.0,16102.70209,-123644.8305,649833919.0
11172,2021-01-01,USDT,43794.0,30152734.0,9845.0,10538.0,12854.0,89975167.98,148224000000.0,11104.34352,-43124.29613,649941461.1
11173,2021-01-01,USDT,46529.0,30108940.0,10789.0,11477.0,14096.0,83972122.58,148134000000.0,330601.1908,-2192659.234,649973481.1
11174,2021-01-01,USDT,62470.0,30062411.0,12926.0,13359.0,16590.0,119291851.3,148050000000.0,64781.72979,-520131.1752,651835539.1
11175,2021-01-01,USDT,75640.0,29999941.0,14957.0,15514.0,19408.0,119095700.5,147931000000.0,44749.43316,-243842.3425,652290888.6
11176,2021-01-01,USDT,72558.0,29924301.0,14918.0,14609.0,18882.0,135510401.8,147812000000.0,35676.23576,-115126.5169,652489981.5
11177,2021-01-01,USDT,63316.0,29851743.0,14497.0,13560.0,18489.0,114424321.4,147677000000.0,1678129.485,-223894.8018,652569431.8
11178,2021-01-01,USDT,55685.0,29788427.0,15815.0,13143.0,19574.0,197392055.9,147562000000.0,174295.7005,-130911.0728,651115197.1
11179,2021-01-01,USDT,48987.0,29732742.0,11137.0,11628.0,14989.0,231054492.2,147365000000.0,6927.633807,-83883.27968,651071812.5
11180,2021-01-01,USDT,58837.0,29683755.0,13621.0,11945.0,17909.0,220693707.8,147134000000.0,85808.57306,-177203.8796,651148768.1
11181,2021-01-01,USDT,72354.0,29624918.0,19621.0,14347.0,25080.0,158056536.8,146913000000.0,247583.7013,-559114.794,651240163.4
11182,2021-01-01,USDT,64979.0,29552564.0,11445.0,13712.0,16813.0,158511639.5,146755000000.0,623307.2266,-816201.9529,651551694.5
11183,2021-01-01,USDT,61309.0,29487585.0,11730.0,12923.0,16388.0,128216168.3,146596000000.0,75246.87365,-34548.20953,651744589.2
11184,2021-01-01,USDT,57545.0,29426276.0,11813.0,14222.0,16823.0,152262488.7,146468000000.0,1362229.534,-114143.057,651703890.6
11185,2021-01-01,USDT,63753.0,29368731.0,12546.0,14580.0,17178.0,113010374.7,146316000000.0,309044.8445,-100165.7946,650455804.1
11186,2021-01-01,USDT,60377.0,29304978.0,10159.0,12060.0,14518.0,149022193.1,146203000000.0,806595.4864,-96037.03257,650246925.0
11187,2021-01-01,USDT,56130.0,29244601.0,10858.0,12559.0,15181.0,170581978.0,146054000000.0,253771.2714,-76039.11844,649536366.6
11188,2021-01-01,USDT,52002.0,29188471.0,10476.0,12777.0,15400.0,146114926.6,145883000000.0,298921.2137,-3291787.505,649358634.4
11189,2021-01-01,USDT,66104.0,29136469.0,13882.0,15017.0,19537.0,172887058.6,145737000000.0,15473036.47,-421514.5142,652351500.7
11190,2021-01-01,USDT,81216.0,29070365.0,12824.0,16178.0,19337.0,269975136.9,145564000000.0,635920.4185,-2149227.213,637299978.8
11191,2021-01-01,USDT,79595.0,28989149.0,13677.0,17034.0,20975.0,177232050.0,145294000000.0,61424.44728,-2772009.628,638813285.6
11192,2021-01-01,USDT,91817.0,28909554.0,14647.0,19324.0,22490.0,328868831.1,145117000000.0,21097133.67,-981913.7383,641523870.7
11193,2021-01-01,USDT,58663.0,28817737.0,11142.0,14061.0,16550.0,182654805.7,144788000000.0,117683.6014,-1309602.064,621408650.8
11194,2021-01-01,USDT,51741.0,28759074.0,11373.0,12548.0,15461.0,193045401.2,144606000000.0,328332.5789,-337905.8812,622600569.3
11195,2021-01-01,USDT,53020.0,28707333.0,11491.0,13701.0,16226.0,164789127.9,144413000000.0,204312.9153,-2244872.037,622610142.6
11196,2021-01-01,USDT,48855.0,28654313.0,11060.0,13395.0,15644.0,276007343.9,144248000000.0,137894.4995,-198620.5956,624650701.7
11197,2021-01-01,USDT,52282.0,28605458.0,12554.0,12792.0,16837.0,289486088.3,143972000000.0,52529.64011,-70072.02807,624711427.8
11198,2021-01-01,USDT,52854.0,28553176.0,10857.0,12679.0,15154.0,142820295.3,143682000000.0,81633.23206,-1691056.339,624728970.2
11199,2021-01-01,USDT,51498.0,28500322.0,11539.0,14099.0,16651.0,159133780.4,143539000000.0,138003.6961,-25420741.62,626338393.3
11200,2021-01-01,USDT,43779.0,28448824.0,9566.0,11843.0,13926.0,105530226.5,143380000000.0,642043.6695,-519211.957,651621131.2
11201,2021-01-01,USDT,41975.0,28405045.0,9457.0,11488.0,13554.0,139032445.4,143275000000.0,46233.6074,-21796.39395,651498299.5
11202,2021-01-01,USDT,45023.0,28363070.0,9748.0,11704.0,14022.0,145684115.2,143136000000.0,3319178.292,-1365341.319,651473862.3
11203,2021-01-01,USDT,51031.0,28318047.0,10415.0,12540.0,14999.0,166237611.6,142990000000.0,98956.93183,-9658464.976,649520025.3
11204,2021-01-01,USDT,61854.0,28267016.0,12410.0,14494.0,17576.0,230006057.0,142824000000.0,410729.5604,-388560.9464,659079533.3
11205,2021-01-01,USDT,56653.0,28205162.0,11817.0,14070.0,16482.0,161623813.0,142594000000.0,268222.5434,-98473.94273,659057364.7
11206,2021-01-01,USDT,52751.0,28148509.0,11557.0,14191.0,16421.0,155500638.8,142432000000.0,145206.7826,-1437530.651,658887616.1
11207,2021-01-01,USDT,41076.0,28095758.0,10084.0,12097.0,14192.0,109412471.6,142277000000.0,157285.5207,-357555.5989,660179940.0
11208,2021-01-01,USDT,44654.0,28054682.0,9592.0,11831.0,13815.0,122360574.4,142167000000.0,49021.60022,-67033.4941,660380210.1
11209,2021-01-01,USDT,60076.0,28010028.0,11330.0,14140.0,16590.0,189703056.9,142045000000.0,1098356.73,-2749934.328,660398222.0
11210,2021-01-01,USDT,60539.0,27949952.0,11553.0,13817.0,16117.0,187071551.0,141855000000.0,58192.27358,-16928250.82,662049799.6
11211,2021-01-01,USDT,57080.0,27889413.0,11084.0,13323.0,15461.0,201285445.5,141668000000.0,2109136.05,-213100.3629,678919858.1
11212,2021-01-01,USDT,54706.0,27832333.0,11879.0,12926.0,16076.0,190067447.1,141467000000.0,7565421.272,-4098124.387,677023822.4
11213,2021-01-01,USDT,61335.0,27777627.0,11053.0,13753.0,16178.0,181580648.1,141277000000.0,392472.7622,-36050.79541,673556525.5
11214,2021-01-01,USDT,50251.0,27716292.0,10660.0,12224.0,14734.0,168111876.7,141095000000.0,274898.1562,-65202.99835,673200103.6
11215,2021-01-01,USDT,50450.0,27666041.0,9374.0,10862.0,12979.0,198911299.4,140927000000.0,458927.682,-243773.9986,672990408.4
11216,2021-01-01,USDT,61871.0,27615591.0,10898.0,12431.0,14947.0,252073895.4,140728000000.0,33267.49419,-1179988.763,672775254.7
11217,2021-01-01,USDT,61253.0,27553720.0,10690.0,12214.0,14632.0,273915763.0,140476000000.0,67180.93999,-3379243.609,673921976.0
11218,2021-01-01,USDT,59146.0,27492467.0,12326.0,13574.0,16357.0,215897635.4,140202000000.0,1869858.56,-2783866.958,677234038.7
11219,2021-01-01,USDT,59677.0,27433321.0,12423.0,13856.0,16699.0,336279717.5,139986000000.0,4225333.32,-44459950.32,678148047.1
11220,2021-01-01,USDT,63875.0,27373644.0,13074.0,14012.0,17640.0,308438794.8,139650000000.0,1508099.524,-275745.6977,718382664.1
11221,2021-01-01,USDT,58259.0,27309769.0,11220.0,12251.0,15112.0,308181638.2,139342000000.0,337028.9724,-947793.3802,717150310.3
11222,2021-01-01,USDT,77084.0,27251510.0,14790.0,15216.0,19519.0,564188262.8,139033000000.0,2323478.048,-3397746.171,717761074.7
11223,2021-01-01,USDT,98135.0,27174426.0,18252.0,18523.0,25479.0,522405916.3,138469000000.0,2605259.46,-13249007.75,718835342.8
11224,2021-01-01,USDT,119579.0,27076291.0,27791.0,21152.0,36279.0,1011880005.0,137947000000.0,58272016.24,-11526983.69,729479091.1
11225,2021-01-01,USDT,108734.0,26956712.0,16800.0,20751.0,25298.0,1165990353.0,136935000000.0,22218336.99,-5538859.795,682734058.5
11226,2021-01-01,USDT,92537.0,26847978.0,16287.0,18673.0,22980.0,705680011.5,135769000000.0,1927956.415,-3693006.889,666054581.3
11227,2021-01-01,USDT,99554.0,26755441.0,18633.0,21164.0,26345.0,687097230.9,135063000000.0,2043863.156,-2842451.509,667819631.8
11228,2021-01-01,USDT,74626.0,26655887.0,15254.0,17270.0,21045.0,570782945.0,134376000000.0,806041.3923,-1658162.219,668618220.2
11229,2021-01-01,USDT,67645.0,26581261.0,14444.0,18253.0,21070.0,654957662.2,133805000000.0,18301268.72,-11717537.97,669470341.0
11230,2021-01-01,USDT,75590.0,26513616.0,16570.0,18936.0,23170.0,621114160.0,133150000000.0,23305598.03,-1491000.144,662886610.2
11231,2021-01-01,USDT,87069.0,26438026.0,19864.0,23825.0,27525.0,457241095.2,132529000000.0,7361378.786,-1034823.452,641072012.4
11232,2021-01-01,USDT,79923.0,26350957.0,17476.0,19055.0,23182.0,485908369.7,132072000000.0,28758677.25,-793292.2179,634745457.0
11233,2021-01-01,USDT,72543.0,26271034.0,15224.0,17748.0,20748.0,394175559.4,131586000000.0,4186190.067,-1405132.783,606780072.0
11234,2021-01-01,USDT,69123.0,26198491.0,16184.0,19317.0,22549.0,219748665.9,131192000000.0,6964145.444,-423708.5739,603999014.7
11235,2021-01-01,USDT,68081.0,26129368.0,15750.0,17031.0,20492.0,196881655.3,130972000000.0,87673.07449,-145377.027,597458577.8
11236,2021-01-01,USDT,67991.0,26061287.0,16128.0,18059.0,21393.0,168648260.4,130775000000.0,84613.30408,-303837.079,597516281.8
11237,2021-01-01,USDT,71652.0,25993296.0,16640.0,18607.0,22025.0,301897469.0,130607000000.0,10848183.21,-21894990.53,597735505.6
11238,2021-01-01,USDT,65204.0,25921644.0,15671.0,18613.0,22150.0,215592399.7,130305000000.0,209830.5434,-9758091.312,608782312.9
11239,2021-01-01,USDT,63535.0,25856440.0,15234.0,17716.0,21902.0,225397239.1,130089000000.0,1408601.323,-128757.0077,618330573.6
11240,2021-01-01,USDT,67203.0,25792905.0,15953.0,17835.0,21568.0,180881477.7,129864000000.0,230761.4725,-5083230.357,617050729.3
11241,2021-01-01,USDT,63732.0,25725702.0,15506.0,17243.0,20781.0,175245340.2,129683000000.0,3012483.823,-985277.024,621903198.2
11242,2021-01-01,USDT,56302.0,25661970.0,13593.0,16402.0,19690.0,135620870.0,129508000000.0,3157776.752,-5869763.6,619875991.4
11243,2021-01-01,USDT,60907.0,25605668.0,14595.0,17069.0,20504.0,147346997.5,129372000000.0,5026881.741,-7195680.534,622587978.3
11244,2021-01-01,USDT,76332.0,25544761.0,18150.0,21159.0,24990.0,202793548.4,129225000000.0,410955.3316,-18807509.11,624756777.1
11245,2021-01-01,USDT,71009.0,25468429.0,17909.0,21479.0,25290.0,218979216.4,129022000000.0,1404976.377,-764456.823,643153330.8
11246,2021-01-01,USDT,65920.0,25397420.0,16795.0,17902.0,22010.0,204023024.4,128803000000.0,1949577.45,-7059648.684,642512811.3
11247,2021-01-01,USDT,67421.0,25331500.0,16669.0,18109.0,21816.0,179469741.5,128599000000.0,23927.71722,-702875.1311,647622882.5
11248,2021-01-01,USDT,67888.0,25264079.0,15827.0,17502.0,21368.0,165798656.6,128419000000.0,10447310.28,-2097501.877,648301829.9
11249,2021-01-01,USDT,63371.0,25196191.0,14801.0,17921.0,21152.0,163844141.3,128254000000.0,55359.20825,-5581802.091,639952021.5
11250,2021-01-01,USDT,60265.0,25132820.0,14251.0,15579.0,18948.0,218729253.1,128090000000.0,82624.58403,-28436.57556,645478464.4
11251,2021-01-01,USDT,59793.0,25072555.0,14668.0,16000.0,19233.0,164460911.3,127871000000.0,103108.0042,-590980.257,645424276.4
11252,2021-01-01,USDT,64227.0,25012762.0,15218.0,15948.0,19743.0,226129797.4,127707000000.0,1344326.825,-2611558.763,645912148.7
11253,2021-01-01,USDT,72354.0,24948535.0,16224.0,18582.0,22324.0,222266400.4,127481000000.0,3275700.564,-4686116.173,647179380.6
11254,2021-01-01,USDT,67604.0,24876181.0,15066.0,16789.0,20586.0,218724104.9,127258000000.0,13637005.61,-19554780.11,648589796.2
11255,2021-01-01,USDT,69090.0,24808577.0,15332.0,17107.0,21102.0,220174179.2,127040000000.0,229255.2636,-3592722.703,654507570.7
11256,2021-01-01,USDT,55673.0,24739487.0,14281.0,15521.0,18961.0,220538348.3,126819000000.0,7408426.634,-9148247.26,657871038.1
11257,2021-01-01,USDT,59050.0,24683814.0,15111.0,16229.0,20078.0,182591517.3,126599000000.0,147429.6816,-146457.8322,659610858.8
11258,2021-01-01,USDT,67550.0,24624764.0,16480.0,17518.0,22173.0,229029053.2,126416000000.0,5218876.29,-8176805.781,659609886.9
11259,2021-01-01,USDT,73208.0,24557214.0,16530.0,17422.0,21823.0,311024029.8,126187000000.0,26625448.13,-4259583.566,662567816.4
11260,2021-01-01,USDT,74295.0,24484006.0,15833.0,16443.0,20784.0,221959722.1,125876000000.0,7877990.545,-1519085.723,640201951.8
11261,2021-01-01,USDT,69850.0,24409711.0,15731.0,17076.0,21132.0,247097135.6,125654000000.0,29226887.52,-471483.821,633843047.0
11262,2021-01-01,USDT,70064.0,24339861.0,14573.0,15775.0,19300.0,217988146.7,125407000000.0,1446725.761,-591293.5054,605087643.3
11263,2021-01-01,USDT,68653.0,24269797.0,14251.0,15556.0,19092.0,201085177.6,125189000000.0,90391.60906,-153842.8283,604232211.1
11264,2021-01-01,USDT,75315.0,24201144.0,13875.0,16403.0,19383.0,240032101.5,124988000000.0,3123920.148,-527844.269,604295662.3
11265,2021-01-01,USDT,64544.0,24125829.0,12522.0,13344.0,16574.0,262557451.5,124748000000.0,16972593.79,-2481804.134,601699586.4
11266,2021-01-01,USDT,72546.0,24061285.0,15853.0,16448.0,19970.0,299737495.3,124485000000.0,1469712.014,-13819748.65,587208796.7
11267,2021-01-01,USDT,73679.0,23988739.0,15209.0,16599.0,19886.0,364221161.8,124186000000.0,41079461.33,-1364717.28,599558833.4
11268,2021-01-01,USDT,71152.0,23915060.0,14797.0,16483.0,19836.0,219687007.2,123822000000.0,1648553.542,-5178474.715,559844089.3
11269,2021-01-01,USDT,71775.0,23843908.0,15260.0,17165.0,20447.0,212879562.3,123602000000.0,19346872.99,-2990296.739,563374010.5
11270,2021-01-01,USDT,50264.0,23772133.0,11984.0,12912.0,15709.0,185413729.4,123389000000.0,3495484.529,-754459.4956,547017434.3
11271,2021-01-01,USDT,51373.0,23721869.0,10903.0,11040.0,14001.0,188816976.9,123204000000.0,958315.229,-1311992.883,544276409.2
11272,2021-01-01,USDT,71116.0,23670496.0,13321.0,14273.0,17236.0,322590293.2,123015000000.0,38368079.82,-650738.0054,544630086.9
11273,2021-01-01,USDT,71437.0,23599380.0,14017.0,15458.0,18578.0,306574530.3,122692000000.0,35342283.09,-2566918.454,506912745.1
11274,2021-01-01,USDT,71248.0,23527943.0,13371.0,13833.0,17197.0,278857511.9,122386000000.0,14970142.61,-415943.6063,474137380.4
11275,2021-01-01,USDT,73721.0,23456695.0,14664.0,14752.0,18731.0,289571030.0,122107000000.0,17979376.82,-277926.1461,459583181.4
11276,2021-01-01,USDT,60543.0,23382974.0,13336.0,12760.0,17209.0,234506323.8,121817000000.0,15338218.04,-5482762.198,441881730.8
11277,2021-01-01,USDT,71459.0,23322431.0,12781.0,14541.0,17676.0,307938895.1,121583000000.0,36993352.23,-9446672.981,432026274.9
11278,2021-01-01,USDT,65144.0,23250972.0,11257.0,12371.0,15416.0,204823550.1,121275000000.0,1001855.677,0.0,404479595.7
11279,2021-01-01,USDT,62252.0,23185828.0,11166.0,12177.0,15149.0,158437514.0,121070000000.0,471071.8424,-521708.4546,403477740.0
11280,2021-01-01,USDT,70054.0,23123576.0,13217.0,14749.0,17947.0,148264172.7,120911000000.0,1664189.581,-1478493.43,403528376.6
11281,2021-01-01,USDT,63319.0,23053522.0,11973.0,12895.0,16025.0,199380029.4,120763000000.0,10605910.12,-392439.4118,403342680.4
11282,2021-01-01,USDT,58649.0,22990203.0,11358.0,12018.0,14951.0,137184682.8,120564000000.0,10320422.17,-1732023.191,393129209.7
11283,2021-01-01,USDT,59913.0,22931554.0,11539.0,12317.0,15153.0,152386499.2,120427000000.0,2096009.246,-2958985.282,384540810.7
11284,2021-01-01,USDT,48881.0,22871641.0,9442.0,10237.0,12600.0,114161666.9,120274000000.0,259336.725,-216990.3751,385403786.8
11285,2021-01-01,USDT,50085.0,22822760.0,9520.0,9201.0,11925.0,171409213.6,120160000000.0,0.0,-15886266.93,385361440.4
11286,2021-01-01,USDT,49041.0,22772675.0,8730.0,9056.0,11525.0,133287690.8,119989000000.0,0.0,-166215.3767,401247707.4
11287,2021-01-01,USDT,44918.0,22723634.0,9534.0,9499.0,12621.0,90573708.16,119855000000.0,10435.29822,-191321.5632,401413922.7
11288,2021-01-01,USDT,64645.0,22678716.0,12336.0,13915.0,16782.0,172175850.2,119765000000.0,1942207.868,-2356437.822,401594809.0
11289,2021-01-01,USDT,64315.0,22614071.0,11324.0,11877.0,14673.0,155386298.2,119593000000.0,1660306.737,-395452.1927,402009039.0
11290,2021-01-01,USDT,69281.0,22549756.0,12420.0,12622.0,15920.0,154950147.6,119437000000.0,4974589.739,-415862.5495,400744184.4
11291,2021-01-01,USDT,53502.0,22480475.0,10676.0,10635.0,13544.0,128164596.4,119282000000.0,88046.14721,-313165.2369,396185457.2
11292,2021-01-01,USDT,48035.0,22426973.0,11364.0,10626.0,14086.0,123293804.9,119154000000.0,2885056.777,-3181218.885,396410576.3
11293,2021-01-01,USDT,65270.0,22378938.0,13029.0,12506.0,16385.0,157411916.6,119031000000.0,3717461.979,-1225594.318,396706738.4
11294,2021-01-01,USDT,56431.0,22313668.0,13009.0,12840.0,16544.0,174035019.9,118873000000.0,932195.24,-8033847.842,394214870.8
11295,2021-01-01,USDT,63912.0,22257237.0,11590.0,12472.0,15626.0,197743052.4,118699000000.0,570973.3334,-751535.9025,401316523.4
11296,2021-01-01,USDT,69780.0,22193325.0,12214.0,13582.0,16837.0,198695158.4,118502000000.0,2847494.844,-1352509.312,401497085.9
11297,2021-01-01,USDT,86757.0,22123545.0,12478.0,13087.0,16475.0,234845871.7,118303000000.0,22827580.16,-361470.0173,400002100.4
11298,2021-01-01,USDT,78402.0,22036788.0,11521.0,11652.0,14986.0,199501356.5,118068000000.0,25093.16585,-6744274.416,377535990.3
11299,2021-01-01,USDT,61655.0,21958386.0,9976.0,11211.0,13723.0,164044456.8,117869000000.0,451302.3248,-137380.0185,384255171.5
11300,2021-01-01,USDT,74969.0,21896731.0,11457.0,11874.0,15201.0,219614141.9,117705000000.0,1467362.103,-1136931.701,383941249.2
11301,2021-01-01,USDT,86167.0,21821762.0,13467.0,14556.0,18561.0,246033185.0,117485000000.0,1285871.713,-1254375.729,383610818.8
11302,2021-01-01,USDT,80498.0,21735595.0,13806.0,13954.0,17610.0,208516223.8,117239000000.0,1195961.774,-743132.8042,383579322.8
11303,2021-01-01,USDT,80229.0,21655097.0,13281.0,13104.0,16850.0,234489548.9,117030000000.0,156498.5495,-20960265.75,383126493.8
11304,2021-01-01,USDT,84731.0,21574868.0,14955.0,14979.0,18759.0,216818851.2,116796000000.0,1597176.772,-156760.1064,403930261.0
11305,2021-01-01,USDT,73308.0,21490137.0,13872.0,13549.0,16988.0,186118064.9,116579000000.0,216580.4683,-123762.9334,402489844.4
11306,2021-01-01,USDT,81109.0,21416829.0,15087.0,14784.0,18782.0,189518206.3,116393000000.0,741659.1791,-586690.5812,402397026.8
11307,2021-01-01,USDT,70931.0,21335720.0,13507.0,13333.0,17074.0,227002241.9,116203000000.0,2146657.129,-1916187.559,402242058.2
11308,2021-01-01,USDT,75338.0,21264789.0,14014.0,14765.0,18151.0,256457127.4,115976000000.0,289427.4629,-9585345.708,402011588.7
11309,2021-01-01,USDT,90027.0,21189451.0,17039.0,18130.0,21629.0,201390242.7,115720000000.0,2697729.181,-403657.2559,411307506.9
11310,2021-01-01,USDT,90136.0,21099424.0,19163.0,19806.0,24015.0,217289327.3,115519000000.0,3443801.559,-5260971.975,409013435.0
11311,2021-01-01,USDT,87167.0,21009288.0,16435.0,17183.0,20833.0,333958035.4,115301000000.0,6265092.093,-568890.6921,410830605.4
11312,2021-01-01,USDT,79289.0,20922121.0,14761.0,14991.0,18404.0,333313879.7,114967000000.0,2017597.075,-5536702.475,405134404.0
11313,2021-01-01,USDT,80894.0,20842832.0,14022.0,13662.0,17343.0,267076087.1,114634000000.0,2088946.825,-601018.9324,408653509.4
11314,2021-01-01,USDT,85634.0,20761938.0,15443.0,15536.0,19444.0,353404416.9,114367000000.0,1509662.19,-8295949.65,407165581.5
11315,2021-01-01,USDT,84585.0,20676304.0,15783.0,16416.0,20218.0,284011926.0,114014000000.0,6168400.783,-5407410.129,413951869.0
11316,2021-01-01,USDT,82528.0,20591719.0,15606.0,16351.0,19945.0,246996213.0,113730000000.0,628072.2504,-5454923.882,413190878.3
11317,2021-01-01,USDT,106369.0,20509191.0,21719.0,22798.0,26543.0,388921742.1,113483000000.0,24006083.21,-1457133.418,418017730.0
11318,2021-01-01,USDT,87869.0,20402822.0,16301.0,17753.0,21272.0,360468948.9,113094000000.0,9562073.523,-15109059.69,395468780.2
11319,2021-01-01,USDT,74409.0,20314953.0,15275.0,15913.0,19392.0,212839869.5,112733000000.0,14370.80368,-1460120.806,401015766.3
11320,2021-01-01,USDT,69014.0,20240544.0,13684.0,14387.0,17464.0,201967794.1,112520000000.0,1278499.983,-150.354793,402461516.3
11321,2021-01-01,USDT,77511.0,20171530.0,15174.0,16005.0,19303.0,182622258.1,112318000000.0,536046.8324,-109057.9615,401183166.7
11322,2021-01-01,USDT,71462.0,20094019.0,14341.0,14423.0,17893.0,234408857.5,112136000000.0,7008509.275,-1035798.78,400756177.8
11323,2021-01-01,USDT,80310.0,20022557.0,15727.0,19298.0,22939.0,217438966.1,111901000000.0,6557459.573,-2018062.811,394783467.3
11324,2021-01-01,USDT,83057.0,19942247.0,15361.0,21178.0,24540.0,259202823.6,111684000000.0,6506749.697,-3538232.118,390244070.6
11325,2021-01-01,USDT,72974.0,19859190.0,14783.0,14911.0,18642.0,255652807.7,111425000000.0,1362969.592,-1978642.789,387275553.0
11326,2021-01-01,USDT,68782.0,19786216.0,12953.0,13543.0,16588.0,217296955.6,111169000000.0,4345305.504,-73286.11384,387891226.2
