,Date,Timestamp,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance,Platypus Finance
,15/04/2022,1649980800,54318112.19858455,959818862.5132554,959818862.5132554,54318112.19858455,54318112.19858455,277646075.363702,142132337.82811108,268838662.79577905,15369631.368993642,218780759.41248927,8276611.6711772205,28774784.07300303,,,,,,,,,,,277646075.363702,142132337.82811108,268838662.79577905,15369631.368993642,218780759.41248927,8276611.6711772205,28774784.07300303,,,,,,,,,,,54318112.19858455,18227554.429055218,277368706.657045,141990347.48063046,268570092.703076,15382568.10877312,218562197.215274,8268343.327849372,28660143.499007,,,,,,,,,,,277368706.657045,141990347.48063046,268570092.703076,15382568.10877312,218562197.215274,8268343.327849372,28660143.499007,,,,,,,,,,,18227554.429055218
,16/04/2022,1650067200,56918957.53746053,958571564.7492844,958571564.7492844,56918957.53746053,56918957.53746053,271762428.9490607,143447035.6017387,264001996.05794403,14852681.636899216,230660886.19095922,8096877.2785922475,25749659.03409027,,,,,,,,,,,271762428.9490607,143447035.6017387,264001996.05794403,14852681.636899216,230660886.19095922,8096877.2785922475,25749659.03409027,,,,,,,,,,,56918957.53746053,18360954.044342104,271868729.622343,143160714.1733919,263475045.966012,14837843.79310611,230430455.735224,8080715.8468984505,25672641.110758,,,,,,,,,,,271868729.622343,143160714.1733919,263475045.966012,14837843.79310611,230430455.735224,8080715.8468984505,25672641.110758,,,,,,,,,,,18360954.044342104
,17/04/2022,1650153600,52795073.305174515,924365432.4840448,924365432.4840448,52795073.305174515,52795073.305174515,260564892.06891635,138178562.61999616,240677330.933697,15066651.719975566,233355870.09285247,8387113.114856157,28135011.93375105,,,,,,,,,,,260564892.06891635,138178562.61999616,240677330.933697,15066651.719975566,233355870.09285247,8387113.114856157,28135011.93375105,,,,,,,,,,,52795073.305174515,18331622.67540782,260897275.197518,138040522.09789827,240677330.933697,15074083.243014373,233122747.345507,8389520.90735657,28050859.355684,,,,,,,,,,,260897275.197518,138040522.09789827,240677330.933697,15074083.243014373,233122747.345507,8389520.90735657,28050859.355684,,,,,,,,,,,18331622.67540782
,18/04/2022,1650240000,50667526.031397514,909863621.332445,909863621.332445,50667526.031397514,50667526.031397514,266509212.29700932,138927805.80454293,235522595.38383502,15298358.997943236,220417585.03929162,8490559.160080275,24697504.64974249,,,,,,,,,,,266509212.29700932,138927805.80454293,235522595.38383502,15298358.997943236,220417585.03929162,8490559.160080275,24697504.64974249,,,,,,,,,,,50667526.031397514,18424554.920508187,266643333.893958,138974501.23695853,235522595.38383502,15327972.641085815,220197387.65164,8495061.542697905,24623633.748497,,,,,,,,,,,266643333.893958,138974501.23695853,235522595.38383502,15327972.641085815,220197387.65164,8495061.542697905,24623633.748497,,,,,,,,,,,18424554.920508187
,19/04/2022,1650326400,53969962.835544325,909699443.1193852,909699443.1193852,53969962.835544325,53969962.835544325,253521749.3038944,139327858.34529552,238840203.470672,15621737.453376621,229912508.76184678,8407495.35084631,24067890.4334535,,,,,,,,,,,253521749.3038944,139327858.34529552,238840203.470672,15621737.453376621,229912508.76184678,8407495.35084631,24067890.4334535,,,,,,,,,,,53969962.835544325,18674727.624755822,253798135.47342497,139347785.07856175,238840203.470672,15653717.999249088,230056984.548143,8399096.254591718,23924344.36725,,,,,,,,,,,253798135.47342497,139347785.07856175,238840203.470672,15653717.999249088,230056984.548143,8399096.254591718,23924344.36725,,,,,,,,,,,18674727.624755822
,20/04/2022,1650412800,54167837.80003143,896953678.2012128,896953678.2012128,54167837.80003143,54167837.80003143,238398488.19331545,138372947.58584332,236765233.55372587,14720001.129162947,238434008.1390122,7736398.815394695,22526600.78475848,,,,,,,,,,,238398488.19331545,138372947.58584332,236765233.55372587,14720001.129162947,238434008.1390122,7736398.815394695,22526600.78475848,,,,,,,,,,,54167837.80003143,18808277.013899803,238160327.86545002,138412810.4752602,236528704.848877,14729118.453485655,237958091.955102,7728670.145249446,22481637.509739,,,,,,,,,,,238160327.86545002,138412810.4752602,236528704.848877,14729118.453485655,237958091.955102,7728670.145249446,22481637.509739,,,,,,,,,,,18808277.013899803
,21/04/2022,1650499200,53507179.79071193,844308155.5893553,844308155.5893553,53507179.79071193,53507179.79071193,250752309.5166345,73762003.90869,239099335.73996577,14474457.824597998,237330734.5947948,7748994.916416293,21140319.088255994,,,,,,,,,,,250752309.5166345,73762003.90869,239099335.73996577,14474457.824597998,237330734.5947948,7748994.916416293,21140319.088255994,,,,,,,,,,,53507179.79071193,19247186.975076236,250935743.54516602,73780227.62491336,239100531.242622,14496594.123825077,237093640.953841,7756378.9892140245,21035143.371399,,,,,,,,,,,250935743.54516602,73780227.62491336,239100531.242622,14496594.123825077,237093640.953841,7756378.9892140245,21035143.371399,,,,,,,,,,,19247186.975076236
,22/04/2022,1650585600,48479509.06236525,814480227.3017367,814480227.3017367,48479509.06236525,48479509.06236525,250693641.8741474,78742242.17299855,238172663.78779963,14616311.781963699,203042803.14889574,7808320.71416373,21404243.82176787,,,,,,,,,,,250693641.8741474,78742242.17299855,238172663.78779963,14616311.781963699,203042803.14889574,7808320.71416373,21404243.82176787,,,,,,,,,,,48479509.06236525,19314545.44317341,251147465.34402403,78807337.03338812,237697269.24930102,14630737.689325374,202435496.658919,7800520.193969761,21318967.949968,,,,,,,,,,,251147465.34402403,78807337.03338812,237697269.24930102,14630737.689325374,202435496.658919,7800520.193969761,21318967.949968,,,,,,,,,,,19314545.44317341
,23/04/2022,1650672000,45668466.789471425,793720438.4093633,793720438.4093633,45668466.789471425,45668466.789471425,245692057.8651337,84524195.47597569,220291839.4512105,14792698.60677081,196484243.06739864,7765341.571599773,24170062.371274263,,,,,,,,,,,245692057.8651337,84524195.47597569,220291839.4512105,14792698.60677081,196484243.06739864,7765341.571599773,24170062.371274263,,,,,,,,,,,45668466.789471425,19433390.123179328,245853091.640158,84439755.72025545,220071767.683527,14832702.40515752,196692540.467754,7757583.987612162,24073767.302066,,,,,,,,,,,245853091.640158,84439755.72025545,220071767.683527,14832702.40515752,196692540.467754,7757583.987612162,24073767.302066,,,,,,,,,,,19433390.123179328
,24/04/2022,1650758400,44252296.20399739,803360471.3918177,803360471.3918177,44252296.20399739,44252296.20399739,250322369.22274178,107867262.97545306,213093378.7645963,14849458.025625033,184144222.24470672,7874748.30366368,25209031.85503102,,,,,,,,,,,250322369.22274178,107867262.97545306,213093378.7645963,14849458.025625033,184144222.24470672,7874748.30366368,25209031.85503102,,,,,,,,,,,44252296.20399739,19494403.614095766,250072296.925816,107759503.4719811,212880498.26633,14869248.996038761,183960261.982724,7866881.42224144,25183848.007024,,,,,,,,,,,250072296.925816,107759503.4719811,212880498.26633,14869248.996038761,183960261.982724,7866881.42224144,25183848.007024,,,,,,,,,,,19494403.614095766
,25/04/2022,1650844800,40021687.22503134,799478721.542483,799478721.542483,40021687.22503134,40021687.22503134,242675529.5071723,101337517.7226568,221652374.4653798,14790153.616188226,185145635.652943,7889099.915118783,25988410.663024075,,,,,,,,,,,242675529.5071723,101337517.7226568,221652374.4653798,14790153.616188226,185145635.652943,7889099.915118783,25988410.663024075,,,,,,,,,,,40021687.22503134,19522774.25611285,242680868.48627898,101337517.7226568,221430943.52185798,14822377.464796694,185145635.652943,7911568.770426795,26024663.018609,,,,,,,,,,,242680868.48627898,101337517.7226568,221430943.52185798,14822377.464796694,185145635.652943,7911568.770426795,26024663.018609,,,,,,,,,,,19522774.25611285
,26/04/2022,1650931200,40738931.32111532,776159425.1158416,776159425.1158416,40738931.32111532,40738931.32111532,238612223.68054834,87183951.4108863,225704816.26708013,14783578.852737032,176521363.39725086,7888390.21686595,25465101.290473033,,,,,,,,,,,238612223.68054834,87183951.4108863,225704816.26708013,14783578.852737032,176521363.39725086,7888390.21686595,25465101.290473033,,,,,,,,,,,40738931.32111532,19586024.673613135,238795618.71572202,87203659.43791927,225479336.93015,14784111.080735939,176345018.378872,7891010.032196639,25388934.487012,,,,,,,,,,,238795618.71572202,87203659.43791927,225479336.93015,14784111.080735939,176345018.378872,7891010.032196639,25388934.487012,,,,,,,,,,,19586024.673613135
,27/04/2022,1651017600,39108693.75481436,771345424.3453269,771345424.3453269,39108693.75481436,39108693.75481436,236717781.13600194,83222240.43241188,230652759.1859811,16112351.608620396,171823971.718431,7994256.741410285,24822063.52247021,,,,,,,,,,,236717781.13600194,83222240.43241188,230652759.1859811,16112351.608620396,171823971.718431,7994256.741410285,24822063.52247021,,,,,,,,,,,39108693.75481436,19652609.92704239,237292265.711289,83222240.43241188,230422336.849132,16127027.203375466,171823971.718431,7998688.014570357,24797266.256214,,,,,,,,,,,237292265.711289,83222240.43241188,230422336.849132,16127027.203375466,171823971.718431,7998688.014570357,24797266.256214,,,,,,,,,,,19652609.92704239
,28/04/2022,1651104000,36218922.511392035,819120943.3489207,819120943.3489207,36218922.511392035,36218922.511392035,236725770.19631422,70170506.7346032,233151427.51964715,16208751.67384606,176961110.9894173,8047480.770872295,28437356.79046939,23403408.20928625,26015130.464465067,,,,,,,,,236725770.19631422,70170506.7346032,233151427.51964715,16208751.67384606,176961110.9894173,8047480.770872295,28437356.79046939,23403408.20928625,26015130.464465067,,,,,,,,,36218922.511392035,19684197.017060887,237341433.875788,70223595.77300759,233265727.726233,16233832.94574724,177207251.862254,8039441.329542753,28352299.890797,335628.9718813459,368329.75314264576,,,,,,,,,237341433.875788,70223595.77300759,233265727.726233,16233832.94574724,177207251.862254,8039441.329542753,28352299.890797,335628.9718813459,368329.75314264576,,,,,,,,,19684197.017060887
,29/04/2022,1651190400,34011148.34100122,829829990.6437727,829829990.6437727,34011148.34100122,34011148.34100122,226324621.2780073,83048112.72346225,227634386.8078319,16089840.468451982,179713051.39823836,8280172.061882309,29151610.275474723,25322350.94020827,34265844.69021573,,,,,,,,,226324621.2780073,83048112.72346225,227634386.8078319,16089840.468451982,179713051.39823836,8280172.061882309,29151610.275474723,25322350.94020827,34265844.69021573,,,,,,,,,34011148.34100122,19773923.454070475,226621268.518498,83048112.72346225,227655558.77479798,16114818.437029378,179533517.880358,8282474.589818278,29160241.70702,375869.83731940435,503835.38729915785,,,,,,,,,226621268.518498,83048112.72346225,227655558.77479798,16114818.437029378,179533517.880358,8282474.589818278,29160241.70702,375869.83731940435,503835.38729915785,,,,,,,,,19773923.454070475
,30/04/2022,1651276800,30054913.038738467,856962625.4779947,856962625.4779947,30054913.038738467,30054913.038738467,237750847.96735647,70135168.75511207,261191957.47621176,14513282.707825484,176657680.4818996,8040940.362966109,27851443.68972272,26255769.511623375,34565534.52527707,,,,,,,,,237750847.96735647,70135168.75511207,261191957.47621176,14513282.707825484,176657680.4818996,8040940.362966109,27851443.68972272,26255769.511623375,34565534.52527707,,,,,,,,,30054913.038738467,19772969.1044332,238261681.01144502,70065103.65146062,260931026.44976202,14518073.67213729,176481199.282617,8054399.264136481,27768139.271907,413672.12087007053,534408.3878366894,,,,,,,,,238261681.01144502,70065103.65146062,260931026.44976202,14518073.67213729,176481199.282617,8054399.264136481,27768139.271907,413672.12087007053,534408.3878366894,,,,,,,,,19772969.1044332
,01/05/2022,1651363200,22592991.75383145,828108979.7016361,828108979.7016361,22592991.75383145,22592991.75383145,233357248.30531386,71027299.12308238,254779161.92427996,14694286.97590964,161927834.97597206,7405592.925674531,28819163.444948874,23634907.445121966,32463484.581332758,,,,,,,,,233357248.30531386,71027299.12308238,254779161.92427996,14694286.97590964,161927834.97597206,7405592.925674531,28819163.444948874,23634907.445121966,32463484.581332758,,,,,,,,,22592991.75383145,19476717.029165044,233837316.31571,70956342.78030209,254524637.286993,14679607.3685411,161766068.907065,7398194.730943588,28790373.071877,410185.82862065197,558175.4570380461,,,,,,,,,233837316.31571,70956342.78030209,254524637.286993,14679607.3685411,161766068.907065,7398194.730943588,28790373.071877,410185.82862065197,558175.4570380461,,,,,,,,,19476717.029165044
,02/05/2022,1651449600,25516901.97291119,835751141.899384,835751141.899384,25516901.97291119,25516901.97291119,248094800.83762136,67829119.32288095,238476426.76274386,14914409.44531431,174150736.943783,7284587.212488168,25883054.37930412,23988519.639933046,35129487.35531516,,,,,,,,,248094800.83762136,67829119.32288095,238476426.76274386,14914409.44531431,174150736.943783,7284587.212488168,25883054.37930412,23988519.639933046,35129487.35531516,,,,,,,,,25516901.97291119,19780544.165047433,248461032.39937803,67761357.96491605,238000425.91092202,14940959.530399831,174150736.943783,7284587.212488168,25857197.182122,407621.40424695064,592302.9397288004,,,,,,,,,248461032.39937803,67761357.96491605,238000425.91092202,14940959.530399831,174150736.943783,7284587.212488168,25857197.182122,407621.40424695064,592302.9397288004,,,,,,,,,19780544.165047433
,03/05/2022,1651536000,27351859.219294537,837331736.5497558,837331736.5497558,27351859.219294537,27351859.219294537,241292447.40109912,58979418.86303851,249170784.44939554,15657207.233581865,175606343.04821005,7456549.41044483,26456841.331994,24688966.557519868,38023178.25447186,,,,,,,,,241292447.40109912,58979418.86303851,249170784.44939554,15657207.233581865,175606343.04821005,7456549.41044483,26456841.331994,24688966.557519868,38023178.25447186,,,,,,,,,27351859.219294537,19964860.74401061,241782056.06463,59010399.32268292,249201934.69123197,15707660.23826718,175430912.136074,7449100.310134696,26456841.331994,408014.65142158105,622005.2061912622,,,,,,,,,241782056.06463,59010399.32268292,249201934.69123197,15707660.23826718,175430912.136074,7449100.310134696,26456841.331994,408014.65142158105,622005.2061912622,,,,,,,,,19964860.74401061
,04/05/2022,1651622400,26192738.95173344,816638690.3543577,816638690.3543577,26192738.95173344,26192738.95173344,224691190.85284096,76170445.81889963,246660901.62020305,15597185.625838574,162113834.58555484,7457229.8865647735,27922908.816430435,25360097.50772767,30664895.640297852,,,,,,,,,224691190.85284096,76170445.81889963,246660901.62020305,15597185.625838574,162113834.58555484,7457229.8865647735,27922908.816430435,25360097.50772767,30664895.640297852,,,,,,,,,26192738.95173344,19994457.215063695,225111699.507521,76094351.4674322,246414487.13307,15661837.69183045,161951882.702852,7460019.934020097,27944649.753939,420844.63172465435,504273.8964035167,,,,,,,,,225111699.507521,76094351.4674322,246414487.13307,15661837.69183045,161951882.702852,7460019.934020097,27944649.753939,420844.63172465435,504273.8964035167,,,,,,,,,19994457.215063695
,05/05/2022,1651708800,28839226.89879213,825814432.512918,825814432.512918,28839226.89879213,28839226.89879213,218564446.1600251,62203778.20395237,260645360.159093,15702392.849597009,160862139.43973598,7425257.383108666,29932686.991987534,26075353.806674954,44403017.51874344,,,,,,,,,218564446.1600251,62203778.20395237,260645360.159093,15702392.849597009,160862139.43973598,7425257.383108666,29932686.991987534,26075353.806674954,44403017.51874344,,,,,,,,,28839226.89879213,20027240.90193898,218623037.133977,62141636.567384996,260645360.159093,15743136.085787026,160898663.436336,7417839.543565102,29872941.109768,388199.4016179091,658114.9773046308,,,,,,,,,218623037.133977,62141636.567384996,260645360.159093,15743136.085787026,160898663.436336,7417839.543565102,29872941.109768,388199.4016179091,658114.9773046308,,,,,,,,,20027240.90193898
,06/05/2022,1651795200,24054845.787874747,793277757.1758186,793277757.1758186,24054845.787874747,24054845.787874747,204574044.1773339,59089040.180809796,266231098.56253508,14350958.848949738,152733091.6857686,7634031.340090923,26883040.72578992,20816125.4122804,40966326.242260166,,,,,,,,,204574044.1773339,59089040.180809796,266231098.56253508,14350958.848949738,152733091.6857686,7634031.340090923,26883040.72578992,20816125.4122804,40966326.242260166,,,,,,,,,24054845.787874747,20045704.823228955,204738449.15200296,58971097.98484012,265965133.429106,14398907.209958902,152580511.174594,7626404.935155768,26802632.827308,352278.3112587646,683113.6608681035,,,,,,,,,204738449.15200296,58971097.98484012,265965133.429106,14398907.209958902,152580511.174594,7626404.935155768,26802632.827308,352278.3112587646,683113.6608681035,,,,,,,,,20045704.823228955
,07/05/2022,1651881600,23557993.549062748,782131704.3562164,782131704.3562164,23557993.549062748,23557993.549062748,194310328.0719707,61156017.44726925,262424728.96271902,13993740.55981261,153806656.78619614,7516893.001582718,32121931.95692082,17544422.6325153,39256984.93722981,,,,,,,,,194310328.0719707,61156017.44726925,262424728.96271902,13993740.55981261,153806656.78619614,7516893.001582718,32121931.95692082,17544422.6325153,39256984.93722981,,,,,,,,,23557993.549062748,20135037.221421152,194753587.236521,61156017.44726925,261900927.10850203,14032920.47377539,153850196.391775,7521593.997831363,32228932.011198,308337.83185439894,681781.607107152,,,,,,,,,194753587.236521,61156017.44726925,261900927.10850203,14032920.47377539,153850196.391775,7521593.997831363,32228932.011198,308337.83185439894,681781.607107152,,,,,,,,,20135037.221421152
